timestamp,UpperRes_min,UpperRes_max,UpperRes_penalty,LowerRes_min,LowerRes_max,LowerRes_penalty
2025-08-08 02:00:00,1.4110548041011386,9.0,50.0,4.0,16.0,50.0
2025-08-08 03:00:00,1.4104752866318027,9.0,50.0,4.0,16.0,50.0
2025-08-08 04:00:00,1.4098960724492757,9.0,50.0,4.0,16.0,50.0
2025-08-08 05:00:00,1.4093171618515399,9.0,50.0,4.0,16.0,50.0
2025-08-08 06:00:00,1.408738555136422,9.0,50.0,4.0,16.0,50.0
2025-08-08 07:00:00,1.4081602526015908,9.0,50.0,4.0,16.0,50.0
2025-08-08 08:00:00,1.4075822545445615,9.0,50.0,4.0,16.0,50.0
2025-08-08 09:00:00,1.4070045612626902,9.0,50.0,4.0,16.0,50.0
2025-08-08 10:00:00,1.4064271730531757,9.0,50.0,4.0,16.0,50.0
2025-08-08 11:00:00,1.4058500902130628,9.0,50.0,4.0,16.0,50.0
2025-08-08 12:00:00,1.4052733130392365,9.0,50.0,4.0,16.0,50.0
2025-08-08 13:00:00,1.4046968418284262,9.0,50.0,4.0,16.0,50.0
2025-08-08 14:00:00,1.4041206768772025,9.0,50.0,4.0,16.0,50.0
2025-08-08 15:00:00,1.4035448184819788,9.0,50.0,4.0,16.0,50.0
2025-08-08 16:00:00,1.4029692669390126,9.0,50.0,4.0,16.0,50.0
2025-08-08 17:00:00,1.4023940225444003,9.0,50.0,4.0,16.0,50.0
2025-08-08 18:00:00,1.4018190855940837,9.0,50.0,4.0,16.0,50.0
2025-08-08 19:00:00,1.4012444563838442,9.0,50.0,4.0,16.0,50.0
2025-08-08 20:00:00,1.4006701352093045,9.0,50.0,4.0,16.0,50.0
2025-08-08 21:00:00,1.4000961223659312,9.0,50.0,4.0,16.0,50.0
2025-08-08 22:00:00,1.3995224181490302,9.0,50.0,4.0,16.0,50.0
2025-08-08 23:00:00,1.3989490228537496,9.0,50.0,4.0,16.0,50.0
2025-08-09 00:00:00,1.398375936775078,9.0,50.0,4.0,16.0,50.0
2025-08-09 01:00:00,1.3978031602078447,9.0,50.0,4.0,16.0,50.0
2025-08-09 02:00:00,1.3972306934467214,9.0,50.0,4.0,16.0,50.0
2025-08-09 03:00:00,1.396658536786218,9.0,50.0,4.0,16.0,50.0
2025-08-09 04:00:00,1.3960866905206877,9.0,50.0,4.0,16.0,50.0
2025-08-09 05:00:00,1.3955151549443208,9.0,50.0,4.0,16.0,50.0
2025-08-09 06:00:00,1.3949439303511508,9.0,50.0,4.0,16.0,50.0
2025-08-09 07:00:00,1.3943730170350495,9.0,50.0,4.0,16.0,50.0
2025-08-09 08:00:00,1.3938024152897281,9.0,50.0,4.0,16.0,50.0
2025-08-09 09:00:00,1.3932321254087392,9.0,50.0,4.0,16.0,50.0
2025-08-09 10:00:00,1.392662147685473,9.0,50.0,4.0,16.0,50.0
2025-08-09 11:00:00,1.3920924824131617,9.0,50.0,4.0,16.0,50.0
2025-08-09 12:00:00,1.3915231298848743,9.0,50.0,4.0,16.0,50.0
2025-08-09 13:00:00,1.3909540903935191,9.0,50.0,4.0,16.0,50.0
2025-08-09 14:00:00,1.3903853642318458,9.0,50.0,4.0,16.0,50.0
2025-08-09 15:00:00,1.3898169516924395,9.0,50.0,4.0,16.0,50.0
2025-08-09 16:00:00,1.389248853067727,9.0,50.0,4.0,16.0,50.0
2025-08-09 17:00:00,1.388681068649972,9.0,50.0,4.0,16.0,50.0
2025-08-09 18:00:00,1.3881135987312758,9.0,50.0,4.0,16.0,50.0
2025-08-09 19:00:00,1.38754644360358,9.0,50.0,4.0,16.0,50.0
2025-08-09 20:00:00,1.3869796035586623,9.0,50.0,4.0,16.0,50.0
2025-08-09 21:00:00,1.3864130788881401,9.0,50.0,4.0,16.0,50.0
2025-08-09 22:00:00,1.385846869883467,9.0,50.0,4.0,16.0,50.0
2025-08-09 23:00:00,1.3852809768359342,9.0,50.0,4.0,16.0,50.0
2025-08-10 00:00:00,1.3847154000366726,9.0,50.0,4.0,16.0,50.0
2025-08-10 01:00:00,1.3841501397766471,9.0,50.0,4.0,16.0,50.0
2025-08-10 02:00:00,1.3835851963466628,9.0,50.0,4.0,16.0,50.0
2025-08-10 03:00:00,1.3830205700373592,9.0,50.0,4.0,16.0,50.0
2025-08-10 04:00:00,1.3824562611392153,9.0,50.0,4.0,16.0,50.0
2025-08-10 05:00:00,1.3818922699425442,9.0,50.0,4.0,16.0,50.0
2025-08-10 06:00:00,1.3813285967374966,9.0,50.0,4.0,16.0,50.0
2025-08-10 07:00:00,1.3807652418140608,9.0,50.0,4.0,16.0,50.0
2025-08-10 08:00:00,1.380202205462059,9.0,50.0,4.0,16.0,50.0
2025-08-10 09:00:00,1.3796394879711524,9.0,50.0,4.0,16.0,50.0
2025-08-10 10:00:00,1.3790770896308358,9.0,50.0,4.0,16.0,50.0
2025-08-10 11:00:00,1.3785150107304398,9.0,50.0,4.0,16.0,50.0
2025-08-10 12:00:00,1.3779532515591326,9.0,50.0,4.0,16.0,50.0
2025-08-10 13:00:00,1.3773918124059161,9.0,50.0,4.0,16.0,50.0
2025-08-10 14:00:00,1.3768306935596288,9.0,50.0,4.0,16.0,50.0
2025-08-10 15:00:00,1.3762698953089432,9.0,50.0,4.0,16.0,50.0
2025-08-10 16:00:00,1.3757094179423672,9.0,50.0,4.0,16.0,50.0
2025-08-10 17:00:00,1.3751492617482453,9.0,50.0,4.0,16.0,50.0
2025-08-10 18:00:00,1.3745894270147536,9.0,50.0,4.0,16.0,50.0
2025-08-10 19:00:00,1.3740299140299062,9.0,50.0,4.0,16.0,50.0
2025-08-10 20:00:00,1.3734707230815495,9.0,50.0,4.0,16.0,50.0
2025-08-10 21:00:00,1.3729118544573642,9.0,50.0,4.0,16.0,50.0
2025-08-10 22:00:00,1.372353308444867,9.0,50.0,4.0,16.0,50.0
2025-08-10 23:00:00,1.371795085331406,9.0,50.0,4.0,16.0,50.0
2025-08-11 00:00:00,1.3712371854041658,9.0,50.0,4.0,16.0,50.0
2025-08-11 01:00:00,1.3706796089501623,9.0,50.0,4.0,16.0,50.0
2025-08-11 02:00:00,1.370122356256248,9.0,50.0,4.0,16.0,50.0
2025-08-11 03:00:00,1.3695654276091056,9.0,50.0,4.0,16.0,50.0
2025-08-11 04:00:00,1.3690088232952524,9.0,50.0,4.0,16.0,50.0
2025-08-11 05:00:00,1.3684525436010402,9.0,50.0,4.0,16.0,50.0
2025-08-11 06:00:00,1.367896588812651,9.0,50.0,4.0,16.0,50.0
2025-08-11 07:00:00,1.367340959216103,9.0,50.0,4.0,16.0,50.0
2025-08-11 08:00:00,1.3667856550972446,9.0,50.0,4.0,16.0,50.0
2025-08-11 09:00:00,1.3662306767417567,9.0,50.0,4.0,16.0,50.0
2025-08-11 10:00:00,1.3656760244351545,9.0,50.0,4.0,16.0,50.0
2025-08-11 11:00:00,1.3651216984627834,9.0,50.0,4.0,16.0,50.0
2025-08-11 12:00:00,1.3645676991098226,9.0,50.0,4.0,16.0,50.0
2025-08-11 13:00:00,1.3640140266612826,9.0,50.0,4.0,16.0,50.0
2025-08-11 14:00:00,1.3634606814020047,9.0,50.0,4.0,16.0,50.0
2025-08-11 15:00:00,1.3629076636166642,9.0,50.0,4.0,16.0,50.0
2025-08-11 16:00:00,1.362354973589765,9.0,50.0,4.0,16.0,50.0
2025-08-11 17:00:00,1.3618026116056456,9.0,50.0,4.0,16.0,50.0
2025-08-11 18:00:00,1.3612505779484732,9.0,50.0,4.0,16.0,50.0
2025-08-11 19:00:00,1.3606988729022467,9.0,50.0,4.0,16.0,50.0
2025-08-11 20:00:00,1.360147496750797,9.0,50.0,4.0,16.0,50.0
2025-08-11 21:00:00,1.3595964497777835,9.0,50.0,4.0,16.0,50.0
2025-08-11 22:00:00,1.3590457322666998,9.0,50.0,4.0,16.0,50.0
2025-08-11 23:00:00,1.358495344500866,9.0,50.0,4.0,16.0,50.0
2025-08-12 00:00:00,1.3579452867634365,9.0,50.0,4.0,16.0,50.0
2025-08-12 01:00:00,1.3573955593373928,9.0,50.0,4.0,16.0,50.0
2025-08-12 02:00:00,1.3568461625055468,9.0,50.0,4.0,16.0,50.0
2025-08-12 03:00:00,1.3562970965505428,9.0,50.0,4.0,16.0,50.0
2025-08-12 04:00:00,1.355748361754852,9.0,50.0,4.0,16.0,50.0
2025-08-12 05:00:00,1.3551999584007777,9.0,50.0,4.0,16.0,50.0
2025-08-12 06:00:00,1.3546518867704502,9.0,50.0,4.0,16.0,50.0
2025-08-12 07:00:00,1.3541041471458302,9.0,50.0,4.0,16.0,50.0
2025-08-12 08:00:00,1.353556739808709,9.0,50.0,4.0,16.0,50.0
2025-08-12 09:00:00,1.3530096650407042,9.0,50.0,4.0,16.0,50.0
2025-08-12 10:00:00,1.3524629231232654,9.0,50.0,4.0,16.0,50.0
2025-08-12 11:00:00,1.3519165143376686,9.0,50.0,4.0,16.0,50.0
2025-08-12 12:00:00,1.3513704389650185,9.0,50.0,4.0,16.0,50.0
2025-08-12 13:00:00,1.3508246972862503,9.0,50.0,4.0,16.0,50.0
2025-08-12 14:00:00,1.3502792895821254,9.0,50.0,4.0,16.0,50.0
2025-08-12 15:00:00,1.3497342161332346,9.0,50.0,4.0,16.0,50.0
2025-08-12 16:00:00,1.349189477219996,9.0,50.0,4.0,16.0,50.0
2025-08-12 17:00:00,1.3486450731226554,9.0,50.0,4.0,16.0,50.0
2025-08-12 18:00:00,1.348101004121288,9.0,50.0,4.0,16.0,50.0
2025-08-12 19:00:00,1.347557270495794,9.0,50.0,4.0,16.0,50.0
2025-08-12 20:00:00,1.3470138725259044,9.0,50.0,4.0,16.0,50.0
2025-08-12 21:00:00,1.346470810491174,9.0,50.0,4.0,16.0,50.0
2025-08-12 22:00:00,1.3459280846709878,9.0,50.0,4.0,16.0,50.0
2025-08-12 23:00:00,1.3453856953445555,9.0,50.0,4.0,16.0,50.0
2025-08-13 00:00:00,1.344843642790915,9.0,50.0,4.0,16.0,50.0
2025-08-13 01:00:00,1.3443019272889305,9.0,50.0,4.0,16.0,50.0
2025-08-13 02:00:00,1.3437605491172924,9.0,50.0,4.0,16.0,50.0
2025-08-13 03:00:00,1.343219508554519,9.0,50.0,4.0,16.0,50.0
2025-08-13 04:00:00,1.3426788058789536,9.0,50.0,4.0,16.0,50.0
2025-08-13 05:00:00,1.3421384413687654,9.0,50.0,4.0,16.0,50.0
2025-08-13 06:00:00,1.3415984153019513,9.0,50.0,4.0,16.0,50.0
2025-08-13 07:00:00,1.341058727956332,9.0,50.0,4.0,16.0,50.0
2025-08-13 08:00:00,1.3405193796095558,9.0,50.0,4.0,16.0,50.0
2025-08-13 09:00:00,1.3399803705390958,9.0,50.0,4.0,16.0,50.0
2025-08-13 10:00:00,1.33944170102225,9.0,50.0,4.0,16.0,50.0
2025-08-13 11:00:00,1.3389033713361425,9.0,50.0,4.0,16.0,50.0
2025-08-13 12:00:00,1.3383653817577217,9.0,50.0,4.0,16.0,50.0
2025-08-13 13:00:00,1.3378277325637629,9.0,50.0,4.0,16.0,50.0
2025-08-13 14:00:00,1.3372904240308645,9.0,50.0,4.0,16.0,50.0
2025-08-13 15:00:00,1.3367534564354493,9.0,50.0,4.0,16.0,50.0
2025-08-13 16:00:00,1.336216830053767,9.0,50.0,4.0,16.0,50.0
2025-08-13 17:00:00,1.335680545161889,9.0,50.0,4.0,16.0,50.0
2025-08-13 18:00:00,1.3351446020357136,9.0,50.0,4.0,16.0,50.0
2025-08-13 19:00:00,1.334609000950961,9.0,50.0,4.0,16.0,50.0
2025-08-13 20:00:00,1.3340737421831776,9.0,50.0,4.0,16.0,50.0
2025-08-13 21:00:00,1.3335388260077319,9.0,50.0,4.0,16.0,50.0
2025-08-13 22:00:00,1.333004252699816,9.0,50.0,4.0,16.0,50.0
2025-08-13 23:00:00,1.332470022534448,9.0,50.0,4.0,16.0,50.0
2025-08-14 00:00:00,1.3319361357864663,9.0,50.0,4.0,16.0,50.0
2025-08-14 01:00:00,1.331402592730536,9.0,50.0,4.0,16.0,50.0
2025-08-14 02:00:00,1.3308693936411422,9.0,50.0,4.0,16.0,50.0
2025-08-14 03:00:00,1.330336538792594,9.0,50.0,4.0,16.0,50.0
2025-08-14 04:00:00,1.3298040284590258,9.0,50.0,4.0,16.0,50.0
2025-08-14 05:00:00,1.329271862914391,9.0,50.0,4.0,16.0,50.0
2025-08-14 06:00:00,1.328740042432469,9.0,50.0,4.0,16.0,50.0
2025-08-14 07:00:00,1.3282085672868584,9.0,50.0,4.0,16.0,50.0
2025-08-14 08:00:00,1.3276774377509823,9.0,50.0,4.0,16.0,50.0
2025-08-14 09:00:00,1.3271466540980867,9.0,50.0,4.0,16.0,50.0
2025-08-14 10:00:00,1.3266162166012367,9.0,50.0,4.0,16.0,50.0
2025-08-14 11:00:00,1.326086125533323,9.0,50.0,4.0,16.0,50.0
2025-08-14 12:00:00,1.325556381167055,9.0,50.0,4.0,16.0,50.0
2025-08-14 13:00:00,1.3250269837749644,9.0,50.0,4.0,16.0,50.0
2025-08-14 14:00:00,1.3244979336294065,9.0,50.0,4.0,16.0,50.0
2025-08-14 15:00:00,1.3239692310025548,9.0,50.0,4.0,16.0,50.0
2025-08-14 16:00:00,1.3234408761664074,9.0,50.0,4.0,16.0,50.0
2025-08-14 17:00:00,1.3229128693927796,9.0,50.0,4.0,16.0,50.0
2025-08-14 18:00:00,1.3223852109533114,9.0,50.0,4.0,16.0,50.0
2025-08-14 19:00:00,1.3218579011194609,9.0,50.0,4.0,16.0,50.0
2025-08-14 20:00:00,1.3213309401625075,9.0,50.0,4.0,16.0,50.0
2025-08-14 21:00:00,1.320804328353553,9.0,50.0,4.0,16.0,50.0
2025-08-14 22:00:00,1.3202780659635165,9.0,50.0,4.0,16.0,50.0
2025-08-14 23:00:00,1.31975215326314,9.0,50.0,4.0,16.0,50.0
2025-08-15 00:00:00,1.319226590522984,9.0,50.0,4.0,16.0,50.0
2025-08-15 01:00:00,1.318701378013429,9.0,50.0,4.0,16.0,50.0
2025-08-15 02:00:00,1.318176516004677,9.0,50.0,4.0,16.0,50.0
2025-08-15 03:00:00,1.3176520047667466,9.0,50.0,4.0,16.0,50.0
2025-08-15 04:00:00,1.3171278445694794,9.0,50.0,4.0,16.0,50.0
2025-08-15 05:00:00,1.3166040356825346,9.0,50.0,4.0,16.0,50.0
2025-08-15 06:00:00,1.3160805783753895,9.0,50.0,4.0,16.0,50.0
2025-08-15 07:00:00,1.3155574729173436,9.0,50.0,4.0,16.0,50.0
2025-08-15 08:00:00,1.315034719577512,9.0,50.0,4.0,16.0,50.0
2025-08-15 09:00:00,1.3145123186248324,9.0,50.0,4.0,16.0,50.0
2025-08-15 10:00:00,1.3139902703280577,9.0,50.0,4.0,16.0,50.0
2025-08-15 11:00:00,1.3134685749557602,9.0,50.0,4.0,16.0,50.0
2025-08-15 12:00:00,1.3129472327763334,9.0,50.0,4.0,16.0,50.0
2025-08-15 13:00:00,1.3124262440579846,9.0,50.0,4.0,16.0,50.0
2025-08-15 14:00:00,1.311905609068743,9.0,50.0,4.0,16.0,50.0
2025-08-15 15:00:00,1.3113853280764536,9.0,50.0,4.0,16.0,50.0
2025-08-15 16:00:00,1.3108654013487813,9.0,50.0,4.0,16.0,50.0
2025-08-15 17:00:00,1.3103458291532064,9.0,50.0,4.0,16.0,50.0
2025-08-15 18:00:00,1.3098266117570279,9.0,50.0,4.0,16.0,50.0
2025-08-15 19:00:00,1.3093077494273633,9.0,50.0,4.0,16.0,50.0
2025-08-15 20:00:00,1.3087892424311454,9.0,50.0,4.0,16.0,50.0
2025-08-15 21:00:00,1.308271091035126,9.0,50.0,4.0,16.0,50.0
2025-08-15 22:00:00,1.3077532955058735,9.0,50.0,4.0,16.0,50.0
2025-08-15 23:00:00,1.3072358561097714,9.0,50.0,4.0,16.0,50.0
2025-08-16 00:00:00,1.306718773113023,9.0,50.0,4.0,16.0,50.0
2025-08-16 01:00:00,1.3062020467816453,9.0,50.0,4.0,16.0,50.0
2025-08-16 02:00:00,1.3056856773814751,9.0,50.0,4.0,16.0,50.0
2025-08-16 03:00:00,1.3051696651781626,9.0,50.0,4.0,16.0,50.0
2025-08-16 04:00:00,1.304654010437175,9.0,50.0,4.0,16.0,50.0
2025-08-16 05:00:00,1.3041387134237974,9.0,50.0,4.0,16.0,50.0
2025-08-16 06:00:00,1.3036237744031276,9.0,50.0,4.0,16.0,50.0
2025-08-16 07:00:00,1.3031091936400827,9.0,50.0,4.0,16.0,50.0
2025-08-16 08:00:00,1.3025949713993936,9.0,50.0,4.0,16.0,50.0
2025-08-16 09:00:00,1.3020811079456056,9.0,50.0,4.0,16.0,50.0
2025-08-16 10:00:00,1.3015676035430825,9.0,50.0,4.0,16.0,50.0
2025-08-16 11:00:00,1.3010544584560004,9.0,50.0,4.0,16.0,50.0
2025-08-16 12:00:00,1.300541672948353,9.0,50.0,4.0,16.0,50.0
2025-08-16 13:00:00,1.300029247283947,9.0,50.0,4.0,16.0,50.0
2025-08-16 14:00:00,1.2995171817264057,9.0,50.0,4.0,16.0,50.0
2025-08-16 15:00:00,1.2990054765391656,9.0,50.0,4.0,16.0,50.0
2025-08-16 16:00:00,1.2984941319854781,9.0,50.0,4.0,16.0,50.0
2025-08-16 17:00:00,1.2979831483284108,9.0,50.0,4.0,16.0,50.0
2025-08-16 18:00:00,1.297472525830843,9.0,50.0,4.0,16.0,50.0
2025-08-16 19:00:00,1.2969622647554704,9.0,50.0,4.0,16.0,50.0
2025-08-16 20:00:00,1.2964523653648015,9.0,50.0,4.0,16.0,50.0
2025-08-16 21:00:00,1.2959428279211582,9.0,50.0,4.0,16.0,50.0
2025-08-16 22:00:00,1.2954336526866785,9.0,50.0,4.0,16.0,50.0
2025-08-16 23:00:00,1.2949248399233118,9.0,50.0,4.0,16.0,50.0
2025-08-17 00:00:00,1.2944163898928223,9.0,50.0,4.0,16.0,50.0
2025-08-17 01:00:00,1.2939083028567868,9.0,50.0,4.0,16.0,50.0
2025-08-17 02:00:00,1.2934005790765954,9.0,50.0,4.0,16.0,50.0
2025-08-17 03:00:00,1.2928932188134525,9.0,50.0,4.0,16.0,50.0
2025-08-17 04:00:00,1.292386222328374,9.0,50.0,4.0,16.0,50.0
2025-08-17 05:00:00,1.2918795898821895,9.0,50.0,4.0,16.0,50.0
2025-08-17 06:00:00,1.2913733217355408,9.0,50.0,4.0,16.0,50.0
2025-08-17 07:00:00,1.2908674181488822,9.0,50.0,4.0,16.0,50.0
2025-08-17 08:00:00,1.2903618793824818,9.0,50.0,4.0,16.0,50.0
2025-08-17 09:00:00,1.2898567056964176,9.0,50.0,4.0,16.0,50.0
2025-08-17 10:00:00,1.289351897350583,9.0,50.0,4.0,16.0,50.0
2025-08-17 11:00:00,1.2888474546046798,9.0,50.0,4.0,16.0,50.0
2025-08-17 12:00:00,1.2883433777182254,9.0,50.0,4.0,16.0,50.0
2025-08-17 13:00:00,1.2878396669505459,9.0,50.0,4.0,16.0,50.0
2025-08-17 14:00:00,1.2873363225607801,9.0,50.0,4.0,16.0,50.0
2025-08-17 15:00:00,1.2868333448078795,9.0,50.0,4.0,16.0,50.0
2025-08-17 16:00:00,1.2863307339506047,9.0,50.0,4.0,16.0,50.0
2025-08-17 17:00:00,1.28582849024753,9.0,50.0,4.0,16.0,50.0
2025-08-17 18:00:00,1.2853266139570394,9.0,50.0,4.0,16.0,50.0
2025-08-17 19:00:00,1.284825105337327,9.0,50.0,4.0,16.0,50.0
2025-08-17 20:00:00,1.2843239646464006,9.0,50.0,4.0,16.0,50.0
2025-08-17 21:00:00,1.2838231921420753,9.0,50.0,4.0,16.0,50.0
2025-08-17 22:00:00,1.2833227880819797,9.0,50.0,4.0,16.0,50.0
2025-08-17 23:00:00,1.2828227527235516,9.0,50.0,4.0,16.0,50.0
2025-08-18 00:00:00,1.2823230863240382,9.0,50.0,4.0,16.0,50.0
2025-08-18 01:00:00,1.2818237891404984,9.0,50.0,4.0,16.0,50.0
2025-08-18 02:00:00,1.2813248614298,9.0,50.0,4.0,16.0,50.0
2025-08-18 03:00:00,1.2808263034486225,9.0,50.0,4.0,16.0,50.0
2025-08-18 04:00:00,1.2803281154534534,9.0,50.0,4.0,16.0,50.0
2025-08-18 05:00:00,1.2798302977005893,9.0,50.0,4.0,16.0,50.0
2025-08-18 06:00:00,1.279332850446139,9.0,50.0,4.0,16.0,50.0
2025-08-18 07:00:00,1.278835773946018,9.0,50.0,4.0,16.0,50.0
2025-08-18 08:00:00,1.2783390684559537,9.0,50.0,4.0,16.0,50.0
2025-08-18 09:00:00,1.2778427342314798,9.0,50.0,4.0,16.0,50.0
2025-08-18 10:00:00,1.2773467715279407,9.0,50.0,4.0,16.0,50.0
2025-08-18 11:00:00,1.2768511806004899,9.0,50.0,4.0,16.0,50.0
2025-08-18 12:00:00,1.2763559617040876,9.0,50.0,4.0,16.0,50.0
2025-08-18 13:00:00,1.2758611150935057,9.0,50.0,4.0,16.0,50.0
2025-08-18 14:00:00,1.2753666410233215,9.0,50.0,4.0,16.0,50.0
2025-08-18 15:00:00,1.2748725397479235,9.0,50.0,4.0,16.0,50.0
2025-08-18 16:00:00,1.2743788115215062,9.0,50.0,4.0,16.0,50.0
2025-08-18 17:00:00,1.2738854565980722,9.0,50.0,4.0,16.0,50.0
2025-08-18 18:00:00,1.2733924752314345,9.0,50.0,4.0,16.0,50.0
2025-08-18 19:00:00,1.272899867675211,9.0,50.0,4.0,16.0,50.0
2025-08-18 20:00:00,1.2724076341828292,9.0,50.0,4.0,16.0,50.0
2025-08-18 21:00:00,1.271915775007523,9.0,50.0,4.0,16.0,50.0
2025-08-18 22:00:00,1.2714242904023338,9.0,50.0,4.0,16.0,50.0
2025-08-18 23:00:00,1.270933180620112,9.0,50.0,4.0,16.0,50.0
2025-08-19 00:00:00,1.2704424459135124,9.0,50.0,4.0,16.0,50.0
2025-08-19 01:00:00,1.2699520865349996,9.0,50.0,4.0,16.0,50.0
2025-08-19 02:00:00,1.2694621027368433,9.0,50.0,4.0,16.0,50.0
2025-08-19 03:00:00,1.26897249477112,9.0,50.0,4.0,16.0,50.0
2025-08-19 04:00:00,1.2684832628897145,9.0,50.0,4.0,16.0,50.0
2025-08-19 05:00:00,1.267994407344316,9.0,50.0,4.0,16.0,50.0
2025-08-19 06:00:00,1.2675059283864214,9.0,50.0,4.0,16.0,50.0
2025-08-19 07:00:00,1.267017826267333,9.0,50.0,4.0,16.0,50.0
2025-08-19 08:00:00,1.266530101238161,9.0,50.0,4.0,16.0,50.0
2025-08-19 09:00:00,1.2660427535498195,9.0,50.0,4.0,16.0,50.0
2025-08-19 10:00:00,1.2655557834530287,9.0,50.0,4.0,16.0,50.0
2025-08-19 11:00:00,1.2650691911983167,9.0,50.0,4.0,16.0,50.0
2025-08-19 12:00:00,1.2645829770360142,9.0,50.0,4.0,16.0,50.0
2025-08-19 13:00:00,1.26409714121626,9.0,50.0,4.0,16.0,50.0
2025-08-19 14:00:00,1.263611683988997,9.0,50.0,4.0,16.0,50.0
2025-08-19 15:00:00,1.263126605603973,9.0,50.0,4.0,16.0,50.0
2025-08-19 16:00:00,1.2626419063107415,9.0,50.0,4.0,16.0,50.0
2025-08-19 17:00:00,1.26215758635866,9.0,50.0,4.0,16.0,50.0
2025-08-19 18:00:00,1.2616736459968938,9.0,50.0,4.0,16.0,50.0
2025-08-19 19:00:00,1.2611900854744091,9.0,50.0,4.0,16.0,50.0
2025-08-19 20:00:00,1.2607069050399784,9.0,50.0,4.0,16.0,50.0
2025-08-19 21:00:00,1.2602241049421796,9.0,50.0,4.0,16.0,50.0
2025-08-19 22:00:00,1.2597416854293928,9.0,50.0,4.0,16.0,50.0
2025-08-19 23:00:00,1.259259646749805,9.0,50.0,4.0,16.0,50.0
2025-08-20 00:00:00,1.2587779891514046,9.0,50.0,4.0,16.0,50.0
2025-08-20 01:00:00,1.258296712881985,9.0,50.0,4.0,16.0,50.0
2025-08-20 02:00:00,1.2578158181891446,9.0,50.0,4.0,16.0,50.0
2025-08-20 03:00:00,1.257335305320283,9.0,50.0,4.0,16.0,50.0
2025-08-20 04:00:00,1.256855174522606,9.0,50.0,4.0,16.0,50.0
2025-08-20 05:00:00,1.2563754260431206,9.0,50.0,4.0,16.0,50.0
2025-08-20 06:00:00,1.2558960601286393,9.0,50.0,4.0,16.0,50.0
2025-08-20 07:00:00,1.255417077025776,9.0,50.0,4.0,16.0,50.0
2025-08-20 08:00:00,1.254938476980948,9.0,50.0,4.0,16.0,50.0
2025-08-20 09:00:00,1.2544602602403765,9.0,50.0,4.0,16.0,50.0
2025-08-20 10:00:00,1.2539824270500843,9.0,50.0,4.0,16.0,50.0
2025-08-20 11:00:00,1.2535049776558975,9.0,50.0,4.0,16.0,50.0
2025-08-20 12:00:00,1.2530279123034451,9.0,50.0,4.0,16.0,50.0
2025-08-20 13:00:00,1.252551231238157,9.0,50.0,4.0,16.0,50.0
2025-08-20 14:00:00,1.2520749347052678,9.0,50.0,4.0,16.0,50.0
2025-08-20 15:00:00,1.2515990229498115,9.0,50.0,4.0,16.0,50.0
2025-08-20 16:00:00,1.2511234962166273,9.0,50.0,4.0,16.0,50.0
2025-08-20 17:00:00,1.2506483547503537,9.0,50.0,4.0,16.0,50.0
2025-08-20 18:00:00,1.2501735987954312,9.0,50.0,4.0,16.0,50.0
2025-08-20 19:00:00,1.2496992285961044,9.0,50.0,4.0,16.0,50.0
2025-08-20 20:00:00,1.2492252443964162,9.0,50.0,4.0,16.0,50.0
2025-08-20 21:00:00,1.2487516464402135,9.0,50.0,4.0,16.0,50.0
2025-08-20 22:00:00,1.2482784349711429,9.0,50.0,4.0,16.0,50.0
2025-08-20 23:00:00,1.2478056102326522,9.0,50.0,4.0,16.0,50.0
2025-08-21 00:00:00,1.247333172467992,9.0,50.0,4.0,16.0,50.0
2025-08-21 01:00:00,1.2468611219202113,9.0,50.0,4.0,16.0,50.0
2025-08-21 02:00:00,1.2463894588321622,9.0,50.0,4.0,16.0,50.0
2025-08-21 03:00:00,1.2459181834464959,9.0,50.0,4.0,16.0,50.0
2025-08-21 04:00:00,1.2454472960056648,9.0,50.0,4.0,16.0,50.0
2025-08-21 05:00:00,1.244976796751922,9.0,50.0,4.0,16.0,50.0
2025-08-21 06:00:00,1.2445066859273197,9.0,50.0,4.0,16.0,50.0
2025-08-21 07:00:00,1.2440369637737119,9.0,50.0,4.0,16.0,50.0
2025-08-21 08:00:00,1.2435676305327505,9.0,50.0,4.0,16.0,50.0
2025-08-21 09:00:00,1.2430986864458897,9.0,50.0,4.0,16.0,50.0
2025-08-21 10:00:00,1.2426301317543829,9.0,50.0,4.0,16.0,50.0
2025-08-21 11:00:00,1.2421619666992814,9.0,50.0,4.0,16.0,50.0
2025-08-21 12:00:00,1.2416941915214377,9.0,50.0,4.0,16.0,50.0
2025-08-21 13:00:00,1.2412268064615035,9.0,50.0,4.0,16.0,50.0
2025-08-21 14:00:00,1.24075981175993,9.0,50.0,4.0,16.0,50.0
2025-08-21 15:00:00,1.2402932076569673,9.0,50.0,4.0,16.0,50.0
2025-08-21 16:00:00,1.239826994392663,9.0,50.0,4.0,16.0,50.0
2025-08-21 17:00:00,1.2393611722068676,9.0,50.0,4.0,16.0,50.0
2025-08-21 18:00:00,1.238895741339225,9.0,50.0,4.0,16.0,50.0
2025-08-21 19:00:00,1.2384307020291838,9.0,50.0,4.0,16.0,50.0
2025-08-21 20:00:00,1.2379660545159856,9.0,50.0,4.0,16.0,50.0
2025-08-21 21:00:00,1.2375017990386743,9.0,50.0,4.0,16.0,50.0
2025-08-21 22:00:00,1.2370379358360903,9.0,50.0,4.0,16.0,50.0
